augmented,contrast_coocurrence_matrix,correlation_coocurrence_matrix,energy_coocurrence_matrix,entropy_blue,entropy_histogram,entropy_red,gabor,has_blue,homogeneity_coocurrence_matrix,image_id,iqr_blue,iqr_green,iqr_red,kurtosis_blue,kurtosis_grayscale,kurtosis_histogram,kurtosis_red,label,max_green,mean_blue,mean_green,mean_red,median_blue,median_grayscale,median_histogram,median_red,min_blue,min_grayscale,min_green,min_histogram,min_red,mode_blue,mode_grayscale,mode_green,mode_histogram,mode_red,quantile_0.25_blue,quantile_0.25_green,quantile_0.25_red,quantile_0.75_blue,range_blue,range_grayscale,range_green,range_histogram,range_red,skewness_blue,skewness_grayscale,skewness_red,std_blue,std_histogram,std_red
0,834.2840816326532,0.8597607260504728,0.019792762214211154,7.292685010623007,0.928723356721114,7.376337111921238,0,True,0.08895646365454307,data\train\pools\img318.jpg,10.758928571428573,8.7060546875,12.047395833333335,0.5082419310648683,-0.07551321358531382,0.020241190044996325,0.02762410694598616,1,254.0,91.2472,100.748,102.2324,76.5,83.0,81.0,83.5,0.0,3.0,0.0,251.0,3.0,76.0,71.0,70.0,70.0,70.0,6.07421875,18.65234375,15.205729166666666,16.833147321428573,255.0,249.0,254.0,-181.0,252.0,1.0811926199814315,0.9703498431820121,1.019587018677686,52.931643580754226,0.21472857389775887,57.170348872820426
0,56.589387755102045,0.5184693245082834,0.04384669061876175,4.996136898947258,1.5273708015125154,4.976571660533015,0,False,0.1591566461603289,data\train\no_pools\img123.jpg,4.851935891544116,4.842558935629583,4.919244528619529,0.3671457848304702,0.49623590957542874,13.169911731614224,0.4610942251152337,0,122.0,85.632,95.15,61.9172,86.0,84.0,151.0,62.0,53.0,51.0,62.0,1.0,29.0,84.0,87.0,94.0,167.0,62.0,71.92333984375,81.80638586956522,47.972800925925924,76.77527573529412,60.0,60.0,60.0,166.0,60.0,-0.032141356760112906,-0.08896791309337554,-0.0715776095881348,7.8490621095771695,1.6417847261610425,7.7250206575775575
0,448.7983673469389,0.6987267996557948,0.02636842103075465,6.599608688597098,1.0461300027634175,6.3805948167534785,0,False,0.1042725755036505,data\train\no_pools\img857.jpg,10.03486328125,9.638997395833332,9.629910714285716,1.6944414117563724,1.9218816369787524,0.059312313149932676,2.084754602684706,0,187.0,74.0576,78.626,56.1248,69.0,69.0,86.0,53.0,0.0,2.0,4.0,4.0,0.0,69.0,67.0,83.0,82.0,56.0,21.13359375,27.229166666666668,7.553125,31.16845703125,193.0,180.0,183.0,78.0,168.0,1.2413362755071413,1.1719898894545608,1.2763527387729565,30.835795469551293,0.22402141586754626,27.194213078520953
0,632.657142857143,0.847403919326259,0.023576507978207473,7.18353541545772,0.9041494780133297,6.97356690420212,0,True,0.13077182805026233,data\train\no_pools\img239.jpg,6.162923177083333,7.340959821428571,4.397135416666667,2.708736906335181,3.365846323288057,0.006863661310441031,3.8510111597052825,0,255.0,77.1496,82.3496,67.1204,72.0,72.0,68.0,59.0,0.0,0.0,0.0,215.0,0.0,78.0,74.0,83.0,78.0,60.0,1.50634765625,3.7137276785714284,0.0,7.669270833333333,255.0,255.0,255.0,-137.0,254.0,1.4900580142551558,1.6132699708968607,1.78338947345189,49.35242263394979,0.18587303520914542,45.86580756772958
0,474.4175510204082,0.8263584584528106,0.01956843840876428,7.161901131500216,1.047836722388945,7.176888500292276,0,True,0.09553509819849063,data\train\pools\img488.jpg,11.3078125,12.087751116071427,13.30849358974359,-0.12007383253455473,-0.29217855676465065,0.08130851471226097,-0.45381750725479675,1,214.0,84.4188,99.7424,95.8588,79.0,96.0,108.0,99.0,0.0,2.0,3.0,6.0,0.0,85.0,102.0,101.0,113.0,117.0,10.00390625,21.407366071428573,14.157552083333334,21.31171875,213.0,211.0,211.0,107.0,213.0,0.595454297241978,0.11742510724451229,-0.06089101227680791,40.01569950107083,0.21882913779549487,37.664312851292
0,12.68122448979592,0.6748702437057117,0.08433634887623641,4.412686984197148,1.6980699419933596,4.207699889108421,0,False,0.36018204651488933,data\train\no_pools\img863.jpg,3.0917579576156697,2.9606503402076356,2.1281601784060626,-0.024155451955710117,0.39112273870524916,84.36482742423141,0.31630437025933444,0,98.0,68.5848,78.1004,61.6476,68.0,72.0,107.0,61.0,53.0,58.0,63.0,1.0,48.0,68.0,71.0,80.0,76.0,61.0,60.823412698412696,71.84934413580247,55.794074292452834,63.915170656028366,38.0,35.0,35.0,75.0,35.0,0.21456287519037984,0.22663943231823677,0.2706259035417979,5.215554520853943,3.9979091807914857,4.528864564104341
0,836.2771428571428,0.9016755802124125,0.018905935637581167,7.659083324574396,0.9675604466225496,7.439976152077152,0,False,0.10835013359968189,data\train\pools\img1116.jpg,8.359375,7.687779017857142,4.131138392857143,-1.0606452693667552,-1.2334677875989164,0.02940269882939491,-1.1530393440493696,1,255.0,113.1132,113.2696,94.2976,89.0,85.0,84.0,76.0,0.0,0.0,0.0,112.0,0.0,61.0,80.0,87.0,0.0,0.0,1.015625,2.599609375,0.0,9.375,255.0,254.0,255.0,-112.0,251.0,0.4259305570071343,0.2941457385090649,0.2835814200754542,71.45403827468395,0.2619290935450658,57.874099856844424
0,40.697959183673476,0.413206056171714,0.05772516711785112,4.638037186482104,1.5666461914617262,4.57286766782861,0,False,0.2035550114116097,data\train\no_pools\img673.jpg,3.957863957498887,3.1327473958333343,3.266320941091955,1.0691958613385157,1.2427376471433895,12.884459152606851,0.9240987262318492,0,101.0,81.5964,70.558,53.0068,81.0,66.0,128.0,53.0,57.0,43.0,47.0,1.0,29.0,80.0,68.0,72.0,159.0,53.0,71.82849702380952,60.7294921875,43.677734375,75.7863609813084,54.0,52.0,54.0,158.0,50.0,0.29952525689364284,0.15009157039354332,0.042631946483791386,6.203604358757898,1.816291157041037,5.866954385368953
0,517.9636734693878,0.8543779097449794,0.018890508514948792,7.109107281781038,0.9042133100234149,7.151714753849654,0,True,0.08010524325091654,data\train\pools\img779.jpg,7.041015625,7.793619791666666,7.489423076923076,3.687341369759187,0.9400423810989489,0.0037883609581751453,0.2506898196969578,1,230.0,64.3248,67.0144,64.4344,54.0,58.5,57.0,55.0,0.0,0.0,0.0,207.0,0.0,30.0,26.0,28.0,30.0,33.0,2.3779296875,3.0234375,3.36875,9.4189453125,255.0,232.0,230.0,-177.0,232.0,1.640384023898322,0.9914200686198229,0.8762743585372195,45.599860799787535,0.16890579514033188,41.58584490713156
0,125.9922448979592,0.5093070962705696,0.031201138393781216,5.649129567997634,1.4212916480173423,5.555119889149566,0,False,0.11438396270609527,data\train\no_pools\img224.jpg,6.920257896505369,5.362804594494037,6.311107073643406,-0.07473212570230237,0.015126237031236833,4.963703991843909,0.050104885811903976,0,132.0,87.1008,90.2812,65.2056,86.0,82.0,137.0,65.0,40.0,42.0,49.0,1.0,24.0,86.0,79.0,88.0,146.0,64.0,63.850911458333336,70.40094866071429,43.591145833333336,70.7711693548387,90.0,81.0,83.0,145.0,83.0,0.10729298822107396,0.1792889686576419,0.132551919266376,12.442999612633603,1.1306875535083707,11.632683638782584
0,147.5730612244898,0.5774660061014112,0.02884851067380475,5.768958962871602,1.2666128115213229,5.715379801365708,0,False,0.10066486860175289,data\train\no_pools\img596.jpg,7.937769396551722,7.872896634615387,8.024892241379309,0.44876428606476537,0.35440329829279804,2.087199774282825,0.45950257813037076,0,123.0,77.222,73.298,54.2928,77.0,68.0,136.0,54.0,23.0,16.0,21.0,1.0,0.0,79.0,68.0,76.0,138.0,53.0,50.359375,46.76802884615385,27.565625,58.29714439655172,106.0,102.0,102.0,137.0,104.0,-0.016042841667234173,-0.011005923488135713,-0.07323810967345952,13.49556653127241,0.7532478784257629,13.073479573548887
0,202.30244897959187,0.8034704462301099,0.02919580167567273,6.263035883111758,0.8871256136685588,6.4182675613871965,0,True,0.153096045215991,data\train\pools\img1117.jpg,21.690848214285715,21.794034090909093,21.5625,5.055003141163022,3.486743469518837,0.02659226035310086,2.4506329800387983,1,232.0,78.7924,92.0856,88.3572,73.0,88.0,93.0,89.0,0.0,0.0,0.0,10.0,0.0,65.0,86.0,88.0,94.0,85.0,20.8984375,28.359375,21.953125,42.589285714285715,210.0,226.0,232.0,84.0,220.0,1.9893208380452165,0.32033695235269793,-0.19340583877435058,31.50115715715853,0.12706651877674532,22.874667389057265
0,833.3804081632654,0.867011365037647,0.02059304015415169,7.530510603195392,0.9581654506972797,7.591805221355178,0,True,0.10463292106634388,data\train\no_pools\img618.jpg,16.92786458333333,15.994233630952381,18.111979166666668,-0.9270927609890078,-0.7488433614472418,0.04331115452419303,-0.8344817225140932,0,255.0,112.5608,123.6564,116.9656,95.0,105.0,103.0,105.0,0.0,0.0,0.0,16.0,0.0,63.0,79.0,84.0,83.0,63.0,4.80390625,10.657552083333334,6.673177083333333,21.731770833333332,251.0,255.0,255.0,67.0,255.0,0.39689409263606135,0.36948529587814827,0.3714026748024036,58.296084803012285,0.22418837400474825,58.059793460190676
0,809.7326530612244,0.8942508054768324,0.017417623096613766,7.678520429569847,0.9837950544852058,7.658657700220021,0,True,0.07271460789228931,data\train\pools\img174.jpg,12.001953125,9.6875,10.2294921875,-0.531909198742579,-0.7828020751519777,0.05264978637820286,-0.8511376634571461,1,255.0,116.1892,127.3124,126.232,105.0,130.0,117.0,139.0,0.0,0.0,0.0,1.0,0.0,255.0,142.0,255.0,255.0,164.0,1.0205078125,8.125,5.0048828125,13.0224609375,255.0,253.0,255.0,254.0,255.0,0.48670309407897955,0.10418943728878229,-0.08153848913445154,63.16536237021047,0.244971351256916,60.498474162577025
0,41.29959183673469,0.7530118414986916,0.09380298724717208,5.00848036688511,1.175027744253481,4.889442313992502,0,False,0.4381291000867703,data\train\no_pools\img315.jpg,5.977182539682559,5.492317708333331,7.055801196808517,6.1252390570259525,5.938902072788373,2.336514605030091,7.1472880351569845,0,170.0,147.626,132.8016,105.4192,149.0,127.0,163.0,107.0,84.0,65.0,73.0,1.0,43.0,149.0,128.0,133.0,114.0,106.0,128.61805555555554,114.42643229166667,86.49921875,134.5952380952381,100.0,98.0,97.0,113.0,98.0,-1.2286374183559639,-1.0805194296031584,-1.3414927003995516,9.450445703775035,0.6915734558694163,9.009299160312084
0,92.10857142857144,0.7656381507037077,0.07325194580019839,5.035950358203576,0.9990605198109335,5.102951843536481,0,False,0.29950099622131265,data\train\no_pools\img517.jpg,15.666666666666657,16.66015625,17.997295673076934,9.40742621743227,9.077086547970282,2.1272549373108425,8.119152147150595,0,235.0,208.908,202.164,181.0904,213.0,201.0,197.0,186.0,102.0,90.0,95.0,1.0,75.0,215.0,203.0,208.0,203.0,188.0,163.546875,155.46875,131.42578125,179.21354166666666,140.0,140.0,140.0,202.0,140.0,-2.6296466017677917,-2.6316939569313105,-2.5403423611365845,13.674689612565253,0.5014534610431581,15.085563557255659
0,23.96326530612245,0.7558189949858555,0.05895734344865178,4.843111161586848,1.5640952929153316,4.71271633631482,0,False,0.28743514484761,data\train\no_pools\img641.jpg,3.0114327293921264,3.157986111111107,4.792467948717949,0.12104240295933621,0.16541454006072254,40.4801280379599,0.8655105365981335,0,77.0,36.3192,50.6424,44.7032,36.0,47.0,131.0,44.0,9.0,18.0,21.0,1.0,15.0,30.0,42.0,45.0,124.0,42.0,25.824582122093023,38.786458333333336,33.865885416666664,28.83601485148515,55.0,55.0,56.0,123.0,54.0,0.3217098000182546,0.09425870121952551,-0.04036215077809772,7.155341456562363,2.7551373412563818,6.546442527052384
0,428.46367346938786,0.8802395134183227,0.034071243681157895,6.6582359462837095,0.9679671530053721,6.664428529845786,0,False,0.1568926859498549,data\train\no_pools\img605.jpg,3.569703461021504,3.6199999999999974,5.30792025862069,-0.817903123849093,-0.8421964268968765,0.0448279033379711,-0.7818979215725874,0,213.0,82.3924,82.8864,78.7728,69.0,66.0,79.0,61.0,7.0,4.0,5.0,1.0,0.0,44.0,45.0,45.0,54.0,44.0,32.120442708333336,32.0375,27.3671875,35.69014616935484,205.0,206.0,208.0,53.0,204.0,0.5878338975446786,0.5880754458776211,0.6137692877085983,42.40927283319062,0.23268242431213862,40.9532462713275
0,210.3669387755102,0.8700781974556381,0.022133215242998917,6.978084631938264,1.2359585271549842,6.5910526969063135,0,False,0.10053862319035334,data\train\no_pools\img173.jpg,8.185369318181817,9.227365451388888,9.896205357142858,-1.040137016197099,-0.6163967899849814,0.3110762943715645,-0.5381829217412308,0,149.0,77.7548,75.2728,60.0164,84.0,76.0,113.0,63.0,0.0,2.0,0.0,2.0,0.0,102.0,86.0,86.0,147.0,74.0,13.27734375,14.22439236111111,8.390625,21.462713068181817,163.0,145.0,149.0,145.0,140.0,-0.013514714946166923,-0.24185387464390526,-0.15684887487944021,35.468852208099435,0.39170399281680307,25.08859762999917
0,498.30775510204074,0.9168765326838181,0.020391830198851907,7.333789518892081,0.9466466544189233,7.368354099951439,0,True,0.10229300426730588,data\train\pools\img1492.jpg,8.163132440476192,9.91455078125,9.2021484375,-0.01408066781736883,-0.21109321569255446,0.02754302670392116,0.1061517611566889,1,255.0,101.5824,113.1056,101.862,79.0,96.0,93.0,98.0,0.0,0.0,0.0,1.0,0.0,80.0,90.0,98.0,100.0,91.0,8.649088541666666,14.70458984375,7.986328125,16.812220982142858,255.0,254.0,255.0,99.0,254.0,1.049561055271295,0.7095499530951135,0.3343151463944254,65.1251350112996,0.22411572371149863,46.056718901806285
0,498.62653061224495,0.7885678916134266,0.022150144573412467,6.8472525095761565,0.8825393220429505,6.96641086742089,0,True,0.09843894090671913,data\train\pools\img774.jpg,12.325846354166666,11.973074776785715,11.09375,4.524766211432728,1.884933923947016,0.010780337907607917,1.265259609940065,1,231.0,76.276,91.4628,86.0436,69.0,85.0,81.0,84.0,0.0,1.0,0.0,202.0,0.0,64.0,90.0,95.0,75.0,91.0,10.657552083333334,19.1083984375,16.375,22.9833984375,255.0,223.0,231.0,-127.0,216.0,1.8298573648215617,0.9634958235488178,0.8420909287514866,39.14429490998656,0.1439827111537076,35.61579563957543
0,374.0681632653061,0.8842307451587288,0.021742118114961753,7.121281346514452,0.9509982031266629,7.160633638138841,0,True,0.11881119298271664,data\train\pools\img730.jpg,0.3984375,4.541934742647059,4.628819444444444,0.05611845419659689,1.5159311843467878,0.011481555427807169,1.7756578676019465,1,226.0,72.2836,74.6308,75.8648,70.0,72.0,76.0,72.0,0.0,0.0,0.0,15.0,0.0,0.0,73.0,72.0,71.0,67.0,0.0,1.5225183823529411,0.4956597222222222,0.3984375,216.0,225.0,226.0,56.0,239.0,0.4673662188825376,0.8648505700773451,0.9820436150419604,41.0520349195993,0.18004679008743155,42.48238365440432
0,622.2395918367346,0.33304036394558023,0.020103853642489386,6.491994338553171,1.1179326316415654,6.4021096299967395,0,False,0.045829419630914414,data\train\no_pools\img895.jpg,13.999441964285708,12.582682291666671,12.868303571428577,0.0484820073024963,0.033397589083069334,0.5936681715461346,0.017954077613979713,0,177.0,127.89,121.296,87.2816,130.0,113.0,151.0,89.0,46.0,31.0,40.0,2.0,7.0,126.0,122.0,127.0,147.0,98.0,73.53125,72.205078125,38.52064732142857,87.53069196428571,142.0,136.0,137.0,145.0,135.0,-0.4233655398638152,-0.384148757033646,-0.3784632432525835,22.828900542952127,0.34037294291908127,21.385057901254324
0,215.7416326530612,0.7370682209806042,0.022955328474512426,6.455123287382735,1.420548662394901,6.183718052138012,0,False,0.0958812774828503,data\train\no_pools\img272.jpg,7.235576923076923,7.2648809523809526,9.164442274305555,-0.6308701203939386,-0.5281103580356201,1.0675765148730214,-0.3567781661833749,0,116.0,52.3192,53.3632,41.5536,52.0,51.0,104.0,43.0,0.0,1.0,1.0,1.0,0.0,52.0,48.0,69.0,110.0,46.0,10.32451923076923,11.66015625,3.4678819444444446,17.560096153846153,120.0,112.0,115.0,109.0,106.0,0.03367217331509355,-0.12384408731284414,-0.06956114909226893,22.1902616334283,0.7220704503545097,18.59808396152679
0,102.5665306122449,0.9060552207422121,0.027530604680714835,6.525162941973569,1.5300931831368851,6.141488998283151,0,False,0.15346734518238614,data\train\no_pools\img384.jpg,8.022824754901961,6.0761554621848735,7.8212890625,-1.0595462623664218,-0.945646119337539,2.6461707389463265,-0.7835958533103367,0,109.0,52.8696,60.6184,43.3528,53.0,57.0,121.0,47.0,0.0,1.0,1.0,1.0,0.0,76.0,77.0,88.0,137.0,60.0,4.636029411764706,11.553308823529411,3.75390625,12.658854166666666,112.0,102.0,108.0,136.0,92.0,-0.15770881225756844,-0.3945939018467649,-0.4336610488283294,25.406955658638047,0.9631221938313417,19.614187012466257
0,741.7730612244897,0.8380473637103579,0.01988094510686947,7.21802326344681,0.9239423629937058,7.3191446592918235,0,True,0.08881864016242255,data\train\pools\img1406.jpg,15.1025390625,13.294791666666667,14.723307291666666,0.636096552605506,0.3826822706959039,0.018064122747518046,0.2866398719462979,1,252.0,88.1408,98.6916,99.47,76.0,86.0,83.0,88.0,0.0,0.0,0.0,235.0,0.0,80.0,76.0,78.0,77.0,73.0,0.0,10.958333333333334,8.333333333333334,15.1025390625,255.0,252.0,252.0,-158.0,255.0,1.0477136102112028,0.9057938624986762,0.8574997276364331,50.69640002367032,0.19410741828976885,49.568283206098634
0,207.17224489795916,0.5214537534159113,0.026374738333440097,5.877120892105497,1.3231149627634067,5.861966804412176,0,False,0.08690376890384817,data\train\no_pools\img880.jpg,11.337946428571428,10.276041666666671,10.25244140625,0.3103193480113311,0.30491483114803986,2.9793306865995426,0.3561995622552039,0,163.0,128.746,120.8748,100.1212,130.0,117.0,147.0,102.0,74.0,60.0,65.0,1.0,45.0,124.0,127.0,127.0,147.0,107.0,94.30580357142857,87.59895833333333,66.447265625,105.64375,98.0,98.0,98.0,146.0,98.0,-0.4597473729729848,-0.47781258280755845,-0.4897536939238354,14.849211561561106,0.8379151287237441,14.748996934029106
0,1127.8563265306125,0.8204371511785215,0.01681414687677223,7.601801016966839,0.9752038098731807,7.79093237473703,0,True,0.06115681188822617,data\train\pools\img1003.jpg,6.62109375,9.449776785714285,12.296875,-0.41063861238873356,-0.7912111913848037,0.03205280014595224,-1.0716013823241899,1,255.0,98.6524,109.0168,119.5208,94.0,111.0,103.0,112.0,0.0,1.0,0.0,247.0,0.0,0.0,151.0,137.0,0.0,58.0,0.0,2.4330357142857144,5.3984375,6.62109375,255.0,254.0,255.0,-247.0,255.0,0.32528491148510963,0.14248696523203697,0.20046895060078815,52.80331404599525,0.22614671868599795,63.528141538691344
0,478.6759183673469,0.9317674186872108,0.022285116236275427,7.298163818061834,0.9532033231633958,7.283556307446259,0,True,0.12011640349692229,data\train\no_pools\img303.jpg,19.42786458333334,19.86607142857143,18.86997767857143,-0.8550326227746896,-0.8720141312224574,0.07186739118576194,-0.8285086330602618,0,255.0,118.396,135.332,146.682,94.0,114.0,116.0,128.0,0.0,0.0,0.0,6.0,0.0,90.0,107.0,110.0,110.0,120.0,14.635416666666666,24.00390625,27.98828125,34.06328125,242.0,253.0,255.0,104.0,255.0,0.5459050615885664,0.4344136179566241,0.2992670517904832,57.28815570429895,0.2342604347406034,59.01275858659719
0,346.3004081632653,0.5945179258309143,0.02805213210765074,5.947084133614553,1.0499137190375434,6.011504749920599,0,True,0.10300045685804599,data\train\no_pools\img478.jpg,6.374684343434344,5.9291294642857135,5.517740885416667,7.2943548841515735,6.468004975556038,0.013254985543038727,6.372698282184533,0,165.0,34.0356,36.9524,38.942,30.0,35.0,52.0,37.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,35.0,53.0,38.0,1.5610795454545454,1.8219866071428572,5.300130208333333,7.935763888888889,167.0,164.0,165.0,51.0,162.0,2.244697326735417,1.9364788474047814,1.8526292112490337,21.53434309748036,0.21227186961091085,20.024051438208
0,998.2122448979591,0.8930490924670558,0.01805863004541138,7.639317681470823,0.9678483566540564,7.647890450754198,0,False,0.08274712267489884,data\train\no_pools\img1149.jpg,9.869419642857142,7.491048177083334,8.341936383928571,-0.31945722640013363,-0.38827331672537246,0.021002162308004207,-0.27863991587094583,0,255.0,100.6648,98.2728,96.2456,79.0,76.0,77.0,75.0,0.0,0.0,0.0,177.0,0.0,42.0,44.0,255.0,70.0,70.0,5.3984375,2.5065104166666665,0.5224609375,15.267857142857142,255.0,255.0,255.0,-107.0,255.0,0.8590567856504367,0.8268609447088388,0.8678029631061789,66.02565895892293,0.26525864499988455,67.6098430751026
