R_histogram,augmented,contrast_coocurrence_matrix,correlation_coocurrence_matrix,dissimilarity_coocurrence_matrix,energy_coocurrence_matrix,entropy_blue,entropy_grayscale,entropy_green,entropy_histogram,entropy_red,gabor,homogeneity_coocurrence_matrix,image_id,iqr_blue,iqr_grayscale,iqr_green,iqr_red,kurtosis_blue,kurtosis_grayscale,kurtosis_green,kurtosis_histogram,kurtosis_red,label,max_blue,max_grayscale,max_green,max_histogram,max_red,mean_blue,mean_grayscale,mean_green,mean_histogram,mean_red,median_blue,median_grayscale,median_green,median_histogram,median_red,min_blue,min_grayscale,min_green,min_histogram,min_red,mode_blue,mode_grayscale,mode_green,mode_histogram,mode_red,quantile_0.25_blue,quantile_0.25_grayscale,quantile_0.25_green,quantile_0.25_red,quantile_0.75_blue,quantile_0.75_grayscale,quantile_0.75_green,quantile_0.75_red,range_blue,range_grayscale,range_green,range_histogram,range_red,skewness_blue,skewness_grayscale,skewness_green,skewness_histogram,skewness_red,std_blue,std_grayscale,std_green,std_histogram,std_red
0.00024487115643501145,0,555.0021512467811,0.9111170399942975,14.245414860875576,0.0160257429116228,7.576862162177646,7.3718306164232175,7.439178746978115,0.8106617918693603,7.337616087496432,0,0.1337463755619492,data\datasets\algarves\formatted_dataset\no_pools\139.PNG,6.423583984375,5.691964285714285,5.534505208333334,5.9372829861111125,-1.0926730250321328,-0.9880345777662067,-0.956846196560055,0.1771973829373355,-0.9450612923272526,0,255.0,254.0,255.0,255.0,255.0,139.13758698881853,152.21401204159824,150.0333098756744,0.6918195477424687,161.4850418328251,151.0,174.0,169.0,190.0,189.0,0.0,4.0,3.0,0.0,4.0,201.0,205.0,205.0,255.0,205.0,5.796875,13.291294642857142,10.901041666666666,12.088541666666666,12.220458984375,18.983258928571427,16.435546875,18.02582465277778,255.0,250.0,252.0,255.0,251.0,-0.3363426568804777,-0.6365079274093309,-0.5782084283906332,-0.26562753537850325,-0.7480246960443898,55.11040469033142,55.95020297549276,54.4715752190192,0.2646520134864535,61.63356129879437
0.0002524299338628744,0,1346.44966642587,0.754929355408358,18.74461394637318,0.013504676905848959,7.6244020615646955,7.584425741586455,7.571156050360689,0.8161928462071468,7.656252304816434,0,0.13555165595822294,data\datasets\algarves\formatted_dataset\no_pools\14.PNG,0.0,0.0,0.0,0.0,-0.7272670830765624,-0.45193365758117476,-0.34134172906930926,0.14044966722309524,-0.5605296146117644,0,255.0,255.0,255.0,255.0,255.0,136.9510239485487,138.61068799187612,140.743822459169,0.6546642673317106,135.06270627062707,142.0,140.0,142.0,169.0,137.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,1.0,255.0,-0.1855962430550138,-0.2687262915774716,-0.33075568061411165,-0.222169686729361,-0.21291374784672826,56.42367739249658,52.398590162363654,51.910724325876956,0.27116095339551827,54.43644986680492
0.00024245574720216378,0,399.63295066219433,0.9361815014998202,11.533802617281617,0.014301961496851704,7.567561366287898,7.530607999230421,7.536795405489736,0.8246089247696888,7.572767201181347,0,0.14090849964762664,data\datasets\algarves\formatted_dataset\no_pools\141.PNG,5.459375,4.719401041666668,4.333147321428573,5.74744591346154,-0.9285307099957776,-1.357298309085305,-1.1879906161197566,0.12367339031861226,-1.5167010712599203,0,255.0,254.0,255.0,255.0,255.0,115.96801394384775,133.1668079894479,130.70081967213116,0.6335544773150765,144.55673324539916,114.0,142.0,135.0,168.0,164.0,1.0,11.0,5.0,0.0,0.0,60.0,70.0,75.0,255.0,217.0,7.40625,16.169270833333332,14.8828125,11.591796875,12.865625,20.888671875,19.215959821428573,17.33924278846154,254.0,243.0,250.0,255.0,255.0,0.3061783333091163,-0.07330594426553513,0.015931127882008664,-0.20194058335765006,-0.23439166658416571,53.033624429099085,55.96399556009594,52.45692534811569,0.29063636852583496,66.63116965547118
0.0002476409237847088,0,209.74273973984072,0.9624333379375585,8.108475345366545,0.021239945073352036,7.066680300104128,7.2088975692280215,7.207135453666639,0.7867724367266327,7.327594745345842,0,0.2018240222367366,data\datasets\algarves\formatted_dataset\no_pools\143.PNG,8.291666666666668,3.0296474358974343,4.0215039715719065,4.857584635416668,-1.2977508915449725,-1.4051175777368679,-1.348898431118113,0.08605159802406497,-1.4663776780106752,0,240.0,235.0,235.0,255.0,248.0,105.46881272581292,115.66371437173825,117.71341830590124,0.5820368768743949,115.4953833801686,78.0,98.0,101.0,147.0,102.0,0.0,19.0,16.0,3.0,13.0,59.0,193.0,193.0,255.0,189.0,11.1875,29.23076923076923,31.084134615384617,21.51806640625,19.479166666666668,32.260416666666664,35.10563858695652,26.375651041666668,240.0,216.0,219.0,252.0,235.0,0.581368195269598,0.35720773757002117,0.3666750637844647,-0.15319397057277828,0.25668857378222903,57.09312990713321,52.848929770179666,50.89509835267078,0.3048105815639538,56.3756080394535
0.00024674219236564543,0,1457.9695843974926,0.8587150944942394,20.376422103552354,0.01679984142054975,7.587909800674551,7.701133396575861,7.710552187601337,0.8285764692792634,7.721982168483519,0,0.14966184217611103,data\datasets\algarves\formatted_dataset\no_pools\15.PNG,0.0,0.0,0.0,0.0,-0.8779011240186092,-1.2617875076204381,-1.252340158420184,0.1644733153278058,-1.4079723312423345,0,255.0,255.0,255.0,255.0,255.0,155.48916247615745,143.73475521646148,144.28469452632797,0.6793809096380012,138.19467082827583,169.0,153.0,153.0,199.0,144.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,252.0,255.0,-0.39231258748027276,-0.2129965910950522,-0.21808640563959894,-0.2508003897647516,-0.15590663632130697,68.22624314882724,71.885659146767,72.08873965075986,0.30714368142040105,75.58778261518411
0.00024916659481721837,0,267.75285498814907,0.916005841630652,10.89678948502478,0.01483321263825262,7.3450321296629255,7.305609051525529,7.251573769645771,0.8049514817680359,7.4601231613675845,0,0.12661884530614909,data\datasets\algarves\formatted_dataset\no_pools\153.PNG,5.351562499999998,3.28103998655914,3.986564867424242,3.387863005050505,-0.28700221496530487,-0.21403625171087048,-0.037499349878136634,0.0944862570930895,-0.40936710982884117,0,253.0,249.0,252.0,255.0,255.0,104.30277867181633,119.46415620641562,119.32417122626327,0.5935931359889883,125.51857096878017,96.0,114.0,114.0,133.0,122.0,2.0,19.0,21.0,2.0,12.0,67.0,101.0,149.0,255.0,145.0,11.395833333333334,27.209635416666668,27.272135416666668,21.866477272727273,16.747395833333332,30.490675403225808,31.25870028409091,25.25434027777778,251.0,230.0,231.0,253.0,243.0,0.587017239153252,0.34985311112662,0.36881189391194497,-0.16473856305393553,0.2210507260108654,43.39366101554692,39.93480992208949,38.539497034786486,0.280251025275972,44.0795267828938
0.0002505985828530344,0,383.2909779216276,0.8443204873826943,11.562680614957808,0.01796311200018607,7.237778298623238,7.077005366837016,7.048017232696337,0.7766002338075947,7.136304630522475,0,0.14566658256062404,data\datasets\algarves\formatted_dataset\no_pools\155.PNG,4.306640625,8.61328125,8.61328125,8.115234375,0.3587584811210709,1.331988857920643,1.4480384042320695,0.08147236487842413,1.1877743205433822,0,255.0,255.0,255.0,255.0,255.0,107.51621427545598,111.69547608789316,112.62832112595146,0.5751005736202279,111.45804969122504,109.0,109.0,109.0,122.0,109.0,0.0,0.0,0.0,1.0,0.0,128.0,105.0,104.0,255.0,102.0,0.0,0.0,0.0,0.0,4.306640625,8.61328125,8.61328125,8.115234375,255.0,255.0,255.0,254.0,255.0,0.46183580447471106,0.6042369972513034,0.6175358823210705,-0.14691649162315756,0.5177038263250856,39.38550200414339,35.119067259515,34.683634286224724,0.2749984147000915,36.39166696811901
0.0002472854515127576,0,929.0060001145606,0.8882579375160204,13.25296425707412,0.019893867609522945,7.357230694428514,7.50616551461755,7.52298381369524,0.8117315265660581,7.577224785770693,0,0.19980488907784427,data\datasets\algarves\formatted_dataset\no_pools\16.PNG,0.0,0.0,0.0,0.0,-1.5416599581967414,-1.2874345488665937,-1.2073178140092131,0.1468363386538184,-1.2919420547678289,0,255.0,255.0,255.0,255.0,255.0,134.6236012788308,142.2062685544645,144.64047156885132,0.6613635600392247,140.326758392327,108.0,127.0,132.0,187.0,127.0,0.0,0.0,0.0,2.0,0.0,63.0,231.0,232.0,255.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,253.0,255.0,0.23437299434350298,0.08174873823291082,0.021105538490556266,-0.2300908164059545,0.06637344838705446,71.32581738457965,64.41942894433745,63.50148900122349,0.298843657038697,64.8509050757924
0.00024563207542516174,0,422.40591977869985,0.9115643765227419,12.25886583679115,0.016475554711600126,7.377245440662277,7.54274687881588,7.503151345867111,0.814416124265658,7.689874698573677,0,0.1464500242843317,data\datasets\algarves\formatted_dataset\no_pools\161.PNG,0.0,0.0,0.0,0.0,-0.2664597320056239,-0.7186722137947421,-0.5391961949109598,0.09505933262945723,-1.0137312230743103,0,255.0,255.0,255.0,255.0,255.0,105.1275482093664,120.3468870523416,119.94548209366391,0.5951100848052719,126.93925619834711,102.0,121.0,120.0,137.0,126.0,0.0,0.0,0.0,253.0,0.0,120.0,128.0,126.0,255.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,2.0,255.0,0.4508712027007098,0.14549830714388143,0.1475893752184963,-0.16517520249557902,0.06922030743332269,45.26781263691533,48.88692693651118,46.91628354214243,0.2891216628920188,55.80613458481064
0.00025371572498089634,0,729.5459750566894,0.8429590010721412,13.990986394557822,0.014785869429646168,7.117944302321696,7.3395958847168465,7.316982859145941,0.7948447263136288,7.531453382948946,0,0.11311869431061651,data\datasets\algarves\formatted_dataset\no_pools\165.PNG,0.0,0.0,0.0,0.0,0.8552565778935071,-0.32876059137327474,-0.13096445976779458,0.06562397795472244,-0.7741020882509755,0,255.0,255.0,255.0,255.0,255.0,94.50258921535517,102.42035348418327,103.42187324102218,0.5454685972103577,103.45350669818755,83.0,92.0,95.0,109.0,89.0,0.0,0.0,0.0,249.0,0.0,72.0,89.0,93.0,255.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,6.0,255.0,0.9270536586437288,0.5283269873604515,0.486712458890775,-0.12435507992918651,0.5082194209445335,42.2114012650997,48.23296639881468,46.193653245206576,0.30962119422179757,56.12625635976937
0.00024171794017280313,0,1148.2973949127795,0.8090831914561926,22.471733394810318,0.008912027887154552,7.629847690047111,7.709426563359424,7.685221133643723,0.8319989057079489,7.8204908151975765,0,0.06462630562160863,data\datasets\algarves\formatted_dataset\no_pools\179.PNG,2.060032894736842,8.451021634615385,7.412109375,4.51171875,-0.8828564243318406,-0.9641373569332643,-0.781135215710349,0.09878863007848077,-1.165302772237643,0,255.0,255.0,255.0,255.0,255.0,109.35115614312694,121.54154969118473,121.7878362513399,0.5998406881511218,125.6985095196774,95.0,114.0,119.0,149.0,114.5,0.0,0.0,0.0,1.0,0.0,67.0,96.0,107.0,255.0,81.0,0.0,0.0,0.0,0.0,2.060032894736842,8.451021634615385,7.412109375,4.51171875,255.0,255.0,255.0,254.0,255.0,0.3797131263008695,0.14978337788020843,0.086409275569323,-0.1701375024066419,0.17832910138716587,54.6396255437638,54.84139661360124,52.07705379039661,0.3010947712225494,62.80843886106106
0.0002445047589754168,0,1544.8587481307413,0.8066903558183062,24.293655201879943,0.012397768762603666,7.661755880102337,7.6065256266963415,7.62314719340315,0.8211546947842039,7.633510060295876,0,0.0865591407534474,data\datasets\algarves\formatted_dataset\no_pools\180.PNG,0.0,0.0,0.0,0.0,-0.8994923766311631,-0.7930676071681768,-0.795330036741078,0.18595029720590617,-0.7440863066179473,0,255.0,255.0,255.0,255.0,255.0,149.52483022071308,153.2295415959253,151.88633276740237,0.6997123323013417,157.29541595925298,172.0,178.0,176.0,193.0,181.0,0.0,0.0,0.0,1.0,0.0,189.0,193.0,193.0,255.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,-0.5824042290628504,-0.6999713710673591,-0.6846554227495123,-0.2755245956002186,-0.7281783874395085,62.573903835265845,63.18137601383884,63.21834706583576,0.27632425388629,64.60743080180484
0.00026431013524264024,0,125.5923753665689,0.944931943899684,7.277180406212662,0.020141747879922327,6.899825723032851,7.025046393668365,6.919626598502978,0.7966364242378291,7.274655191164436,0,0.1698561675073711,data\datasets\algarves\formatted_dataset\no_pools\19.PNG,6.001708984375,2.353515625,4.272656250000001,3.1273193359375,1.3902535542159296,0.053833786471975564,0.6558661681561166,0.06779737225293549,-0.8462223670776416,0,217.0,223.0,224.0,255.0,223.0,90.52060714092799,102.54464430400259,102.87614109004484,0.5459723455079493,106.4623237724842,89.0,107.0,106.0,110.0,114.0,8.0,13.0,12.0,1.0,10.0,97.0,120.0,120.0,255.0,130.0,20.20751953125,22.482421875,21.8703125,14.390625,26.209228515625,24.8359375,26.14296875,17.5179443359375,209.0,210.0,212.0,254.0,213.0,0.8569766376874453,-0.008277312011406997,0.022004548077953646,-0.12843946641586815,-0.20410839168280737,31.50506350639845,33.75949692549641,31.534036395402424,0.3046487392077437,41.46058449280115
0.00024361837066266823,0,1586.2137107064143,0.7940005474625057,24.254077253218885,0.00969587716690514,7.731366190699004,7.779698933182406,7.771075860246034,0.8355040423922808,7.823021060360507,0,0.07802962795434511,data\datasets\algarves\formatted_dataset\no_pools\193.PNG,0.0,0.0,0.0,0.0,-0.9873971702179483,-1.056318760368516,-0.9343507137756499,0.11670256381352796,-1.2598587606867417,0,255.0,255.0,255.0,255.0,255.0,119.50865291430154,128.9651114495362,127.80167520420878,0.6246629322272081,134.84586275324196,114.0,126.0,122.0,161.0,132.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,253.0,255.0,0.2585290916277878,0.10134937262386495,0.13523116089973947,-0.19311657614547953,0.0020992853716936435,60.55637848102474,62.05187852153925,60.6028813269055,0.30445685784257526,67.31208271116255
0.0002504376038474643,0,1107.9826330532214,0.8165369273576507,18.6787675070028,0.014768082411440139,7.374608549072854,7.467568249058538,7.453935905632726,0.8093734094041529,7.560591737443801,0,0.1021609494844921,data\datasets\algarves\formatted_dataset\no_pools\194.PNG,0.0,0.0,0.0,0.0,0.3422106177767561,-0.16274559666018673,0.049416224373775464,0.07507375813163455,-0.620969856183549,0,255.0,255.0,255.0,255.0,255.0,99.34402007248397,109.02902146640646,110.83529411764705,0.5630666568272138,109.14867577362699,81.0,90.0,95.0,117.0,84.0,0.0,0.0,0.0,3.0,0.0,68.0,80.0,80.0,255.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,252.0,255.0,1.011276305472208,0.7656351505239694,0.7321608638070738,-0.1378902474787175,0.7155174354850036,52.79829241529655,55.00103422720582,52.80997249916286,0.3158426066927099,61.98096241619594
0.0002462112465289046,0,1341.8411425902864,0.8089380625799071,23.152838314653383,0.010252460801351988,7.609577563774682,7.6729420670786705,7.664270149346244,0.8250853513026453,7.7283855821172,0,0.0750782105150082,data\datasets\algarves\formatted_dataset\no_pools\195.PNG,0.0,0.0,0.0,0.0,-0.6324098251508166,-0.7857025085133462,-0.6256537152378172,0.09333292696432374,-1.0537904680716998,0,255.0,255.0,255.0,255.0,255.0,109.93150684931507,118.21462910312742,118.48092530369604,0.592412210684222,120.84802274489532,93.0,100.0,103.0,136.0,99.0,0.0,0.0,0.0,2.0,0.0,62.0,80.0,84.0,255.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,253.0,255.0,0.6220295090249844,0.4961538984061033,0.5051781693316207,-0.1628371605020354,0.43743212255180025,57.58717452491937,59.232798932433205,57.385572798744576,0.311507259124904,65.25500337790268
0.00024564613583832884,0,1396.4539497633778,0.821630915535687,22.464482465720174,0.010064558663661634,7.7801332079084045,7.820568149386801,7.810831708612979,0.8365448477902258,7.82722097368423,0,0.09474524890950847,data\datasets\algarves\formatted_dataset\no_pools\196.PNG,0.0,0.0,0.0,0.0,-0.8846051634227905,-1.040678536902079,-0.9159587611059741,0.12694828127607422,-1.2645197494575862,0,255.0,255.0,255.0,255.0,255.0,125.13889291407042,133.0164468917548,131.71069410230402,0.6376946885598659,138.5989953146887,120.0,126.0,125.0,165.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0,112.0,255.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,254.0,255.0,0.25525590438603396,0.09251776930500828,0.12202801946226911,-0.20583156422460197,0.010536153715017168,60.5224624759782,62.54886623695155,61.21379391951345,0.3004010689506556,68.41537276377542
