image_id,feature_value,feature_name,label
..\data\datasets\yacine\original_splits\train\no_pools\img178.jpg,24.934285714285718,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img178.jpg,3.6722448979591835,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img178.jpg,0.2614948327734982,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img178.jpg,0.03938193887478996,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img178.jpg,0.9384058259412069,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img769.jpg,354.07591836734696,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img769.jpg,6.680816326530612,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img769.jpg,0.4546630782635611,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img769.jpg,0.23668349199987762,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img769.jpg,0.9784340340791098,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1001.jpg,618.0371428571427,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img1001.jpg,15.545714285714284,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img1001.jpg,0.1109130135625537,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img1001.jpg,0.021902437870544293,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img1001.jpg,0.8419410223793311,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img383.jpg,38.91836734693877,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img383.jpg,4.753469387755102,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img383.jpg,0.19868102719116484,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img383.jpg,0.04590158423448279,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img383.jpg,0.7159517179239369,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img47.jpg,1011.8620408163264,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img47.jpg,22.679183673469385,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img47.jpg,0.058566550724768525,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img47.jpg,0.017548647205474003,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img47.jpg,0.7758339892820763,correlation,pools
..\data\datasets\yacine\original_splits\train\pools\img898.jpg,406.56571428571425,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img898.jpg,12.798367346938777,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img898.jpg,0.11924333806587435,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img898.jpg,0.02530941387416734,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img898.jpg,0.8207030549288022,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img418.jpg,61.5130612244898,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img418.jpg,4.655102040816327,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img418.jpg,0.2528862584172684,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img418.jpg,0.05905616101731011,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img418.jpg,0.7355222192982616,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img167.jpg,843.0897959183674,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img167.jpg,19.30857142857143,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img167.jpg,0.08197502028162013,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img167.jpg,0.01849164292257028,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img167.jpg,0.7915473354504579,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1110.jpg,18.87918367346938,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1110.jpg,3.1020408163265305,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1110.jpg,0.3014996732064016,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1110.jpg,0.07436136538143369,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1110.jpg,0.6960740521515292,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img625.jpg,675.0628571428572,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img625.jpg,15.844081632653062,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img625.jpg,0.10574572108920793,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img625.jpg,0.0222907223198582,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img625.jpg,0.8945801565842341,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1183.jpg,551.6865306122447,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img1183.jpg,15.986122448979588,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img1183.jpg,0.08476541335346711,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img1183.jpg,0.01799625117146824,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img1183.jpg,0.9160095175947379,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1471.jpg,332.1081632653061,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1471.jpg,12.102448979591836,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1471.jpg,0.1080862008624157,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1471.jpg,0.023368906462530013,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1471.jpg,0.7145389002043326,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1376.jpg,220.43183673469392,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1376.jpg,11.37877551020408,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1376.jpg,0.0968081498371663,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1376.jpg,0.02239883081377776,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1376.jpg,0.7665029613151312,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img114.jpg,110.8395918367347,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img114.jpg,7.427346938775511,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img114.jpg,0.1394822073121814,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img114.jpg,0.04311487131234284,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img114.jpg,0.3360546373866132,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img71.jpg,96.30448979591836,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img71.jpg,7.0922448979591834,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img71.jpg,0.1438057564620952,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img71.jpg,0.03765845323927742,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img71.jpg,0.7999535193490598,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img589.jpg,811.4995918367345,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img589.jpg,19.55836734693877,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img589.jpg,0.06902416778526461,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img589.jpg,0.017348139214166045,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img589.jpg,0.8776354120105139,correlation,pools
..\data\datasets\yacine\original_splits\train\pools\img164.jpg,1193.0024489795917,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img164.jpg,20.0530612244898,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img164.jpg,0.10047111531162445,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img164.jpg,0.019674570212236783,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img164.jpg,0.8776171695967361,correlation,pools
..\data\datasets\yacine\original_splits\train\pools\img412.jpg,568.4134693877551,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img412.jpg,15.119591836734697,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img412.jpg,0.09812195169259016,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img412.jpg,0.020667736981505574,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img412.jpg,0.7713006829179407,correlation,pools
..\data\datasets\yacine\original_splits\train\pools\img691.jpg,891.6995918367345,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img691.jpg,20.06775510204081,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img691.jpg,0.07456403281053843,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img691.jpg,0.018262740670364968,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img691.jpg,0.8617845084404038,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img377.jpg,185.6391836734694,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img377.jpg,10.474285714285715,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img377.jpg,0.09399556871481085,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img377.jpg,0.027719064238938194,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img377.jpg,0.501983564283798,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img568.jpg,704.3224489795919,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img568.jpg,16.460408163265306,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img568.jpg,0.10407779487088893,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img568.jpg,0.023770035280989286,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img568.jpg,0.7650035744802545,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img650.jpg,1147.2771428571427,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img650.jpg,21.366938775510203,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img650.jpg,0.08645088897721079,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img650.jpg,0.017676344206965292,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img650.jpg,0.8788428594796921,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img220.jpg,126.23795918367344,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img220.jpg,8.485306122448979,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img220.jpg,0.12466227896629532,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img220.jpg,0.030926280391044267,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img220.jpg,0.8143289844165907,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1393.jpg,674.9938775510204,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img1393.jpg,17.330204081632655,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img1393.jpg,0.08376734764962465,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img1393.jpg,0.017412840006286973,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img1393.jpg,0.8896797689420346,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img488.jpg,1448.032244897959,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img488.jpg,25.39306122448979,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img488.jpg,0.06572495471369652,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img488.jpg,0.016667360807424828,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img488.jpg,0.8490863716696372,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1140.jpg,2596.6465306122454,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1140.jpg,33.568163265306126,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1140.jpg,0.10004613752674017,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1140.jpg,0.02509291355550155,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1140.jpg,0.824802953415999,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img295.jpg,767.4465306122448,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img295.jpg,17.77877551020408,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img295.jpg,0.10763722538152214,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img295.jpg,0.021570955529345,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img295.jpg,0.8885962669926942,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img915.jpg,65.7534693877551,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img915.jpg,5.97469387755102,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img915.jpg,0.16177674963762606,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img915.jpg,0.028832625326447935,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img915.jpg,0.9241446694019896,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img551.jpg,489.2718367346939,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img551.jpg,14.288163265306125,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img551.jpg,0.09830847007287272,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img551.jpg,0.019421024087135218,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img551.jpg,0.8797879634771111,correlation,pools
..\data\datasets\yacine\original_splits\train\pools\img524.jpg,364.0208163265306,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img524.jpg,12.270612244897958,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img524.jpg,0.11346291965566523,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img524.jpg,0.0211241742369456,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img524.jpg,0.9295362530459736,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1239.jpg,845.4367346938777,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1239.jpg,17.444081632653063,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1239.jpg,0.08758319066873631,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1239.jpg,0.019813793738808115,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1239.jpg,0.8231335907472194,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1467.jpg,843.74,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img1467.jpg,19.556326530612242,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img1467.jpg,0.06898669117332709,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img1467.jpg,0.01789878526471894,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img1467.jpg,0.8349192552682372,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1473.jpg,754.9775510204081,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1473.jpg,18.86816326530612,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1473.jpg,0.06858853980694994,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1473.jpg,0.018164411795964595,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1473.jpg,0.7083538752414478,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img221.jpg,1347.145714285714,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img221.jpg,22.998775510204073,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img221.jpg,0.08409056378201565,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img221.jpg,0.020105925243673974,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img221.jpg,0.8342131490716048,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img754.jpg,797.4751020408164,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img754.jpg,16.493061224489797,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img754.jpg,0.14422298652450316,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img754.jpg,0.02491969609855455,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img754.jpg,0.8618364416646398,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1214.jpg,483.83142857142855,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1214.jpg,18.290204081632655,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1214.jpg,0.044483085157290034,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1214.jpg,0.023006074564966453,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1214.jpg,0.04119323941185214,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img722.jpg,645.1791836734694,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img722.jpg,15.382448979591839,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img722.jpg,0.09590939485347455,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img722.jpg,0.019746414011301037,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img722.jpg,0.9106626854560886,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img256.jpg,48.215102040816326,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img256.jpg,5.055918367346939,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img256.jpg,0.19920800426141172,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img256.jpg,0.05646537162208202,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img256.jpg,0.4163242322886371,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1408.jpg,828.1787755102042,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img1408.jpg,18.53061224489796,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img1408.jpg,0.07461159570224363,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img1408.jpg,0.01738411382779335,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img1408.jpg,0.8855727530922052,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1029.jpg,56.0195918367347,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1029.jpg,4.831836734693878,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1029.jpg,0.24226367295059292,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1029.jpg,0.038440009352674935,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1029.jpg,0.9293375847224522,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img438.jpg,963.3020408163264,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img438.jpg,19.04,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img438.jpg,0.11581758062328021,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img438.jpg,0.022223355980148636,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img438.jpg,0.9017000292221412,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img38.jpg,31.349387755102043,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img38.jpg,4.246530612244898,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img38.jpg,0.21334135523595765,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img38.jpg,0.05298267341121294,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img38.jpg,0.6625196387250786,correlation,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img558.jpg,848.1424489795918,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img558.jpg,20.749795918367347,dissimilarity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img558.jpg,0.06480835631530187,homogeneity,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img558.jpg,0.01740805560174377,energy,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img558.jpg,0.7917594002261631,correlation,no_pools
..\data\datasets\yacine\original_splits\train\pools\img999.jpg,428.1351020408163,contrast,pools
..\data\datasets\yacine\original_splits\train\pools\img999.jpg,12.673061224489794,dissimilarity,pools
..\data\datasets\yacine\original_splits\train\pools\img999.jpg,0.11594714139428476,homogeneity,pools
..\data\datasets\yacine\original_splits\train\pools\img999.jpg,0.02243227578924056,energy,pools
..\data\datasets\yacine\original_splits\train\pools\img999.jpg,0.7988878436362911,correlation,pools
..\data\datasets\yacine\original_splits\train\no_pools\img379.jpg,902.878775510204,contrast,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img379.jpg,17.444489795918365,dissimilarity,no_pools
